step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
132,PAYMENT,42486.37,C802749401,50260.28,7773.91,M498178534,0.0,0.0,0,0
187,CASH_OUT,109297.78,C789723524,325731.48,216433.7,C286640329,506949.13,616246.91,0,0
188,CASH_OUT,153460.7,C864874316,0.0,0.0,C1815300285,1005388.66,1158849.36,0,0
305,CASH_OUT,69946.83,C1008344394,0.0,0.0,C311216298,389943.02,459889.85,0,0
379,TRANSFER,2697235.86,C1278354613,0.0,0.0,C1585452577,4456723.4,7153959.26,0,0
301,PAYMENT,16553.7,C1742206676,301730.99,285177.29,M1388266478,0.0,0.0,0,0
40,PAYMENT,17141.88,C1820291075,14682.78,0.0,M717320679,0.0,0.0,0,0
10,CASH_OUT,346780.72,C1846609809,0.0,0.0,C588482337,856983.93,1270643.8,0,0
130,TRANSFER,1054953.09,C959942644,72261.0,0.0,C11934221,0.0,1054953.09,0,0
305,PAYMENT,4054.6,C1085643182,139917.18,135862.58,M1968890771,0.0,0.0,0,0
187,PAYMENT,1376.55,C227732523,0.0,0.0,M964506199,0.0,0.0,0,0
330,PAYMENT,3959.93,C44065791,271400.69,267440.76,M276050982,0.0,0.0,0,0
209,PAYMENT,16590.4,C1003909816,0.0,0.0,M269658819,0.0,0.0,0,0
346,PAYMENT,13827.15,C1126295029,125537.0,111709.85,M226522825,0.0,0.0,0,0
133,CASH_OUT,646546.0,C1580813444,408.22,0.0,C300630516,1935769.18,2984106.26,0,0
381,CASH_IN,1171.97,C1731107785,44373.0,45544.97,C604584777,1252426.62,1251254.66,0,0
208,CASH_OUT,44076.02,C1504234791,3027.0,0.0,C1923194208,0.0,44076.02,0,0
93,PAYMENT,24024.39,C1262319959,0.0,0.0,M1588718448,0.0,0.0,0,0
207,CASH_OUT,11950.5,C974160621,0.0,0.0,C1242843520,1148284.05,1160234.55,0,0
346,PAYMENT,6780.09,C62406631,0.0,0.0,M1005917389,0.0,0.0,0,0
380,CASH_IN,100093.83,C183090683,14210.0,114303.83,C855407209,151403.37,51309.54,0,0
534,CASH_IN,225277.33,C151888897,864151.18,1089428.5,C532937770,1287840.41,1062563.08,0,0
370,PAYMENT,231.91,C495368963,213620.0,213388.09,M692679348,0.0,0.0,0,0
41,CASH_IN,334948.67,C1193256219,12249.0,347197.67,C1917399944,229948.11,0.0,0,0
353,TRANSFER,735124.58,C1712010385,0.0,0.0,C190659352,847763.93,1582888.5,0,0
202,CASH_OUT,63160.62,C1128802102,689679.55,626518.93,C350426825,2565121.86,2628282.48,0,0
451,PAYMENT,213.05,C1921378992,2270.0,2056.95,M264383167,0.0,0.0,0,0
163,CASH_OUT,46471.07,C706223597,100466.0,53994.93,C1669299364,0.0,46471.07,0,0
160,TRANSFER,340158.85,C1923839217,5777.0,0.0,C1805857292,0.0,340158.85,0,0
381,PAYMENT,18446.64,C1146873433,100406.9,81960.27,M1147217942,0.0,0.0,0,0
375,CASH_IN,114901.77,C985964082,15656.0,130557.77,C668894081,0.0,0.0,0,0
495,CASH_IN,187811.13,C2142674874,484624.55,672435.69,C714238499,312936.91,125125.78,0,0
250,PAYMENT,41035.59,C688447797,140237.46,99201.87,M1888507937,0.0,0.0,0,0
395,PAYMENT,44816.16,C200575329,0.0,0.0,M1699468946,0.0,0.0,0,0
139,CASH_IN,112182.77,C982782184,11030510.66,11142693.43,C1732740785,140685.0,0.0,0,0
692,TRANSFER,454547.32,C5193447,12427.0,0.0,C1967088960,0.0,454547.32,0,0
188,CASH_OUT,393347.84,C971226611,0.0,0.0,C905351905,958570.05,1351917.89,0,0
283,PAYMENT,13521.84,C989786503,0.0,0.0,M978422266,0.0,0.0,0,0
394,CASH_IN,19132.33,C22335491,67226.0,86358.33,C1329510803,2154321.21,2484069.18,0,0
306,CASH_IN,209508.28,C262180283,3577283.98,3786792.26,C636439621,217263.98,7755.71,0,0
249,PAYMENT,5275.43,C445520615,0.0,0.0,M145449730,0.0,0.0,0,0
37,CASH_OUT,199292.9,C448021899,0.0,0.0,C1377194794,9220140.91,9419433.81,0,0
279,PAYMENT,2355.16,C920881809,20092.0,17736.84,M704355208,0.0,0.0,0,0
135,CASH_IN,243628.38,C2134272305,43759.0,287387.38,C1011295887,1298072.9,1054444.52,0,0
370,CASH_OUT,4214.5,C643451260,0.0,0.0,C1422445883,105503.75,109718.26,0,0
179,PAYMENT,42291.9,C1853291234,188806.51,146514.61,M15067235,0.0,0.0,0,0
377,TRANSFER,809656.53,C1767633028,0.0,0.0,C1923043524,2200602.47,3010259.0,0,0
345,CASH_OUT,184254.41,C988903815,0.0,0.0,C1347655907,4593147.24,4777401.65,0,0
167,CASH_IN,180123.47,C2050397415,8714278.95,8894402.43,C2057744694,574807.74,394684.27,0,0
15,PAYMENT,8297.26,C1078916077,71958.36,63661.1,M106723772,0.0,0.0,0,0
252,CASH_OUT,126745.26,C381389850,15920.0,0.0,C1676651670,746535.64,873280.9,0,0
163,CASH_IN,42574.02,C1363566809,103266.0,145840.02,C2081096973,543082.21,59663.86,0,0
300,PAYMENT,3326.83,C292494115,172380.72,169053.89,M772512967,0.0,0.0,0,0
358,CASH_IN,147233.02,C1590394075,2203280.67,2350513.68,C220882828,640073.17,492840.16,0,0
330,PAYMENT,17103.58,C1573688852,52996.0,35892.42,M939317242,0.0,0.0,0,0
163,CASH_OUT,81495.74,C429013768,56647.0,0.0,C2000372687,0.0,81495.74,0,0
281,TRANSFER,591485.89,C206637546,0.0,0.0,C129829687,1026294.73,1617780.62,0,0
183,PAYMENT,5656.86,C362602793,0.0,0.0,M1566843358,0.0,0.0,0,0
139,CASH_OUT,78877.87,C1284612180,0.0,0.0,C664059108,1740545.16,1819423.03,0,0
185,CASH_IN,162360.61,C1905572550,577.0,162937.61,C304438242,73316.86,0.0,0,0
227,PAYMENT,8144.59,C2041509896,206240.0,198095.41,M249669994,0.0,0.0,0,0
161,PAYMENT,6350.09,C1040738712,0.0,0.0,M2028666761,0.0,0.0,0,0
256,CASH_OUT,285339.99,C268998659,301643.0,16303.01,C307826272,97823.81,383163.8,0,0
139,CASH_IN,182204.06,C1080193249,1444686.97,1626891.03,C1102443690,3758235.96,3576031.89,0,0
188,PAYMENT,12512.44,C517740680,62914.0,50401.56,M1001536430,0.0,0.0,0,0
181,CASH_IN,197502.65,C655799535,2173354.76,2370857.41,C42754002,3190445.44,2992942.78,0,0
14,CASH_IN,283534.06,C1816159429,1128845.39,1412379.45,C1668402991,1454273.43,1760893.37,0,0
184,PAYMENT,5043.5,C2118529022,0.0,0.0,M592882463,0.0,0.0,0,0
404,CASH_OUT,11931.16,C808866127,0.0,0.0,C181820399,113420.66,125351.82,0,0
179,PAYMENT,4370.24,C1683120569,15599.0,11228.76,M996968855,0.0,0.0,0,0
249,CASH_OUT,463501.37,C1223253290,136925.0,0.0,C1188973341,782701.14,1246202.51,0,0
131,CASH_IN,447086.72,C460512759,31454.0,478540.72,C1416803708,0.0,0.0,0,0
428,CASH_OUT,111932.46,C564336448,3265.85,0.0,C111403716,813761.0,925693.46,0,0
394,CASH_IN,61201.53,C587963541,14102.0,75303.53,C795995217,265412.69,204211.16,0,0
379,CASH_IN,74247.56,C1778078786,22476.0,96723.56,C1600649637,89720.71,15473.15,0,0
16,CASH_IN,390017.69,C413064023,567236.57,957254.26,C1753885705,3874064.3,3392113.31,0,0
323,CASH_IN,207156.14,C899626429,13206.0,220362.14,C1635054066,0.0,0.0,0,0
379,PAYMENT,7897.85,C186414693,0.0,0.0,M2108580275,0.0,0.0,0,0
259,PAYMENT,69.96,C1667372042,0.0,0.0,M1733402501,0.0,0.0,0,0
399,CASH_OUT,203476.13,C1634597720,0.0,0.0,C725341873,256900.89,460377.03,0,0
164,CASH_OUT,198966.3,C996092547,0.0,0.0,C761139387,673703.54,872669.84,0,0
393,CASH_IN,89295.1,C993178025,8929877.39,9019172.49,C156002993,153080.98,63785.88,0,0
41,PAYMENT,9890.69,C1389964953,0.0,0.0,M1939456638,0.0,0.0,0,0
279,CASH_OUT,20047.32,C636699219,0.0,0.0,C1988027855,136444.81,156492.13,0,0
253,CASH_OUT,110039.54,C1098520521,0.0,0.0,C2075566592,1143699.89,1253739.43,0,0
306,CASH_IN,422322.01,C986522479,31651.0,453973.01,C181342817,33945.32,0.0,0,0
522,CASH_OUT,146428.1,C1877328191,0.0,0.0,C583656688,8731237.21,8877665.31,0,0
403,CASH_IN,148889.52,C1421072110,587478.81,736368.33,C1141822659,541162.71,392273.19,0,0
188,PAYMENT,3334.16,C220046296,10277.0,6942.84,M2002882938,0.0,0.0,0,0
399,CASH_OUT,193914.99,C1960387499,0.0,0.0,C746015041,10151822.74,10345737.72,0,0
187,PAYMENT,21868.33,C922233312,0.0,0.0,M1558443089,0.0,0.0,0,0
43,CASH_OUT,82876.0,C785902071,0.0,0.0,C730990323,271457.49,363720.52,0,0
585,TRANSFER,364556.0,C1284348724,496.0,0.0,C103382794,0.0,364556.0,0,0
43,CASH_IN,84444.14,C181657461,2371351.7,2455795.84,C2002613445,1033800.61,949356.46,0,0
161,CASH_IN,292216.8,C361924197,34364.0,326580.8,C1127854815,62764.74,0.0,0,0
187,CASH_OUT,329321.11,C350968,209998.0,0.0,C599531619,667807.3,997128.41,0,0
330,CASH_IN,407088.42,C1913226879,10079.0,417167.42,C738216524,353686.13,0.0,0,0
334,CASH_OUT,367.68,C1010960395,0.0,0.0,C2060533619,382031.11,382398.79,0,0
163,PAYMENT,8050.07,C664862269,61058.0,53007.93,M421534001,0.0,0.0,0,0
276,CASH_IN,141954.88,C1467731640,11029.0,152983.88,C617566087,124738.12,0.0,0,0
189,CASH_OUT,319409.51,C349735348,0.0,0.0,C774319173,1021257.54,1340667.04,0,0
565,CASH_IN,390687.2,C1267084379,4027119.01,4417806.21,C1452722471,14644831.23,14254144.03,0,0
393,CASH_IN,175904.1,C68682095,7046325.0,7222229.1,C248645294,887643.54,711739.45,0,0
182,TRANSFER,128118.04,C215259727,0.0,0.0,C957053861,135119.08,263237.12,0,0
328,CASH_OUT,78315.65,C2061044637,11141.0,0.0,C1532086219,281147.99,359463.64,0,0
209,CASH_OUT,152761.3,C1520859361,0.0,0.0,C1105901057,17042661.52,17127998.46,0,0
210,PAYMENT,2529.68,C541980212,72643.25,70113.56,M1399427027,0.0,0.0,0,0
178,PAYMENT,24973.7,C1665061446,15305.0,0.0,M1281800471,0.0,0.0,0,0
35,CASH_IN,127011.77,C1848452890,1722347.67,1849359.43,C594936769,166873.53,39861.76,0,0
306,CASH_IN,177113.85,C1064261762,4311637.13,4488750.98,C744634618,6316540.24,6139426.39,0,0
37,PAYMENT,4145.58,C968606382,0.0,0.0,M151145437,0.0,0.0,0,0
49,CASH_IN,119156.88,C218198914,10600634.35,10719791.23,C18849508,392961.0,273804.12,0,0
372,CASH_IN,255207.27,C910719323,31986.0,287193.27,C1505428060,3488869.51,3233662.24,0,0
229,TRANSFER,65206.91,C302803526,107833.0,42626.09,C80226709,0.0,65206.91,0,0
18,CASH_OUT,182023.81,C861977768,30990.0,0.0,C1480968030,1867785.38,2049809.18,0,0
330,CASH_IN,129198.4,C100981163,41429.0,170627.4,C1415060356,0.0,0.0,0,0
301,CASH_OUT,170806.36,C229622620,7175.0,0.0,C2112770907,267391.05,438197.41,0,0
393,CASH_OUT,67069.34,C1149284861,731847.0,664777.66,C1867896025,1680765.26,1747834.6,0,0
350,CASH_IN,103763.8,C1321918814,72295.0,176058.8,C87323965,20569.56,0.0,0,0
351,CASH_IN,11560.38,C418616521,611671.68,623232.06,C2063924613,30283.71,18723.33,0,0
597,CASH_OUT,140429.3,C460300963,50388.0,0.0,C1395883015,600317.76,740747.06,0,0
43,CASH_OUT,316990.78,C73821268,0.0,0.0,C685323185,3048503.74,3608968.9,0,0
11,PAYMENT,4615.75,C1992617645,1398065.58,1393449.83,M1327345444,0.0,0.0,0,0
36,CASH_OUT,58607.28,C1890275909,0.0,0.0,C96791262,5138436.2,5197043.49,0,0
254,PAYMENT,4497.79,C1845986431,827.79,0.0,M2107181150,0.0,0.0,0,0
378,CASH_OUT,140742.54,C197703412,28517.0,0.0,C1873776327,0.0,140742.54,0,0
205,CASH_IN,106481.78,C731650967,29745198.63,29851680.42,C1973934667,344477.19,237995.41,0,0
349,PAYMENT,3261.17,C803836649,0.0,0.0,M1651825712,0.0,0.0,0,0
184,CASH_IN,201878.66,C1144786912,5186.0,207064.66,C1799455091,217132.19,15253.53,0,0
332,CASH_IN,567339.79,C2105389266,5664296.22,6231636.01,C942343869,1211923.63,644583.83,0,0
324,CASH_IN,149024.92,C917826383,10435.0,159459.92,C123126520,0.0,0.0,0,0
186,PAYMENT,18749.36,C2017546431,6907.19,0.0,M503031455,0.0,0.0,0,0
228,TRANSFER,395602.59,C1490666637,30901.0,0.0,C1705728608,0.0,395602.59,0,0
257,PAYMENT,1080.53,C784378094,0.0,0.0,M51971314,0.0,0.0,0,0
19,CASH_OUT,327738.58,C200320541,0.0,0.0,C1768714857,1806598.5,2134337.08,0,0
256,CASH_IN,192947.67,C201194256,224.0,193171.67,C402890044,714810.26,521862.59,0,0
134,CASH_IN,40528.7,C354786420,21515202.32,21555731.03,C367913294,89067.23,48538.53,0,0
42,PAYMENT,3415.97,C1826630528,21881.0,18465.03,M2024873300,0.0,0.0,0,0
19,CASH_OUT,289984.73,C666680820,0.0,0.0,C377957453,3561259.88,3851244.61,0,0
16,CASH_IN,90815.35,C1806389423,3471156.66,3561972.01,C1467567339,892905.06,432869.26,0,0
408,CASH_IN,83276.96,C1974026735,19182116.95,19265393.91,C649704178,973306.88,890029.92,0,0
354,PAYMENT,1702.76,C42193494,99763.0,98060.24,M1653806834,0.0,0.0,0,0
187,CASH_IN,240093.7,C857170379,3175386.79,3415480.49,C1021456304,4492052.45,4251958.75,0,0
161,PAYMENT,31265.49,C385876842,33768.0,2502.51,M243200062,0.0,0.0,0,0
278,CASH_IN,243073.75,C921891233,49841.0,292914.75,C650086085,0.0,0.0,0,0
132,PAYMENT,7765.9,C1547871949,11505.0,3739.1,M1076664007,0.0,0.0,0,0
235,CASH_IN,167446.63,C974431358,86814.0,254260.63,C125086840,0.0,0.0,0,0
8,PAYMENT,15101.45,C1609475509,0.0,0.0,M218597250,0.0,0.0,0,0
162,CASH_IN,220701.93,C1627524097,4360013.04,4580714.97,C670637560,12476501.95,12255800.02,0,0
348,CASH_IN,19746.03,C1220456308,3239805.55,3259551.58,C1163331215,205021.18,185275.15,0,0
209,PAYMENT,2636.3,C2145240977,55335.0,52698.7,M497108572,0.0,0.0,0,0
323,CASH_OUT,217946.54,C1039598727,115949.0,0.0,C2076493196,0.0,217946.54,0,0
212,CASH_IN,31480.09,C529296782,5353714.74,5385194.83,C1568298576,36935.68,5455.59,0,0
394,CASH_IN,259061.45,C1100335529,3572814.51,3831875.96,C1198093631,7220113.76,6961052.31,0,0
326,CASH_IN,90419.16,C256434624,17372471.65,17462890.8,C299097219,4144622.27,4054203.11,0,0
307,PAYMENT,1365.65,C687971048,9081.0,7715.35,M1759854428,0.0,0.0,0,0
254,CASH_OUT,264476.31,C884241490,0.0,0.0,C1005378991,1881334.24,2145810.54,0,0
210,CASH_IN,439033.79,C225669587,4715510.1,5154543.89,C1615585761,1062880.9,623847.11,0,0
206,CASH_IN,285.85,C122813403,1078984.61,1079270.46,C517893792,86429.8,86143.95,0,0
214,PAYMENT,38277.51,C1276164285,31125.94,0.0,M97102385,0.0,0.0,0,0
165,PAYMENT,2703.77,C1826299623,0.0,0.0,M925022630,0.0,0.0,0,0
130,PAYMENT,43202.74,C1632800888,0.0,0.0,M326885563,0.0,0.0,0,0
548,PAYMENT,2216.82,C927799110,0.0,0.0,M718595062,0.0,0.0,0,0
209,CASH_IN,13994.35,C608329876,9335992.17,9349986.52,C501116080,38512.44,24518.09,0,0
402,CASH_IN,269510.45,C1460297668,19993665.64,20263176.09,C1381163347,3079648.76,2810138.31,0,0
134,PAYMENT,58327.08,C102429063,27399.0,0.0,M1423891356,0.0,0.0,0,0
236,CASH_OUT,145521.55,C267542607,0.0,0.0,C1118557066,1805526.41,1951047.96,0,0
157,CASH_IN,212350.87,C1893488874,2500185.78,2712536.65,C111230437,525217.46,312866.59,0,0
164,TRANSFER,1029466.31,C1949224436,0.0,0.0,C720252194,6411387.44,7440853.75,0,0
43,PAYMENT,57915.94,C1146620090,0.0,0.0,M1528011960,0.0,0.0,0,0
372,CASH_OUT,351591.97,C1125944263,33512.0,0.0,C633181293,3718713.29,4070305.26,0,0
188,PAYMENT,13946.67,C1122710812,13472.0,0.0,M1733636886,0.0,0.0,0,0
19,CASH_IN,213174.07,C970173464,14465183.22,14678357.29,C2002613445,1262122.37,1208066.32,0,0
22,PAYMENT,6829.37,C1898246595,370105.89,363276.52,M934916878,0.0,0.0,0,0
370,PAYMENT,24664.49,C432656054,11039.95,0.0,M2037216800,0.0,0.0,0,0
11,CASH_OUT,63157.81,C609951728,30330.0,0.0,C1559048234,1443.55,64601.36,0,0
357,TRANSFER,138169.08,C421955060,496485.0,358315.92,C8767206,176975.48,315144.56,0,0
17,PAYMENT,6491.09,C1677509838,0.0,0.0,M141496340,0.0,0.0,0,0
204,PAYMENT,18716.64,C1061336445,38030.0,19313.36,M1039738222,0.0,0.0,0,0
306,CASH_OUT,146995.56,C663636176,0.0,0.0,C157956412,271558.93,418554.49,0,0
160,CASH_OUT,66166.4,C1752214868,20402.0,0.0,C1522044419,1097330.76,1163497.15,0,0
191,PAYMENT,5011.11,C188619742,19001.54,13990.42,M1760434918,0.0,0.0,0,0
40,PAYMENT,981.69,C1848257768,0.0,0.0,M111268633,0.0,0.0,0,0
283,PAYMENT,1291.08,C2018640727,2290.0,998.92,M765250956,0.0,0.0,0,0
394,CASH_OUT,15450.47,C596228244,23241.0,7790.53,C1706698784,0.0,15450.47,0,0
400,PAYMENT,1455.31,C763480563,6091.0,4635.69,M1711125456,0.0,0.0,0,0
132,CASH_OUT,480798.35,C76229067,0.0,0.0,C1740417324,2379087.92,3356137.55,0,0
42,PAYMENT,66723.64,C385142914,0.0,0.0,M274803082,0.0,0.0,0,0
9,CASH_OUT,242115.78,C621752207,365367.0,123251.22,C1192446625,23975.0,358116.72,0,0
302,PAYMENT,28442.79,C1083739306,154410.4,125967.61,M1452942905,0.0,0.0,0,0
249,CASH_OUT,103567.23,C2093403726,0.0,0.0,C1245192492,1589487.2,1693054.42,0,0
405,CASH_OUT,139517.08,C569701684,30730.0,0.0,C1497789774,392238.36,531755.44,0,0
325,CASH_OUT,14293.29,C1929074904,0.0,0.0,C1512232231,1170480.72,1184774.0,0,0
139,PAYMENT,1095.97,C948201560,101796.0,100700.03,M588738521,0.0,0.0,0,0
234,CASH_IN,41938.46,C595265003,12114284.17,12156222.63,C332489862,2038060.77,1996122.31,0,0
353,CASH_OUT,154909.48,C2083925877,0.0,0.0,C294900736,3879522.72,4034432.2,0,0
37,CASH_OUT,226947.69,C334329061,252449.0,25501.31,C1893401579,158192.99,385140.68,0,0
204,CASH_IN,16641.4,C846920318,9073854.66,9090496.06,C883349638,1584306.09,1567664.69,0,0
165,PAYMENT,20962.28,C1415960559,16045.0,0.0,M880705761,0.0,0.0,0,0
300,PAYMENT,31794.29,C1570470722,36050.95,4256.66,M1867676513,0.0,0.0,0,0
402,PAYMENT,18054.8,C963614690,0.0,0.0,M553085515,0.0,0.0,0,0
379,CASH_OUT,60172.67,C845910527,15310.0,0.0,C675841412,0.0,60172.67,0,0
331,CASH_OUT,79353.33,C1336445483,60920.0,0.0,C102167161,0.0,79353.33,0,0
11,CASH_OUT,52951.35,C909631737,262.0,0.0,C77652925,126193.73,179145.08,0,0
158,PAYMENT,15045.64,C1406214712,0.0,0.0,M2432683,0.0,0.0,0,0
201,PAYMENT,7194.2,C1269437217,10764.0,3569.8,M1534303877,0.0,0.0,0,0
309,CASH_OUT,66803.72,C1141043253,0.0,0.0,C1056750831,2140600.21,2207403.92,0,0
596,PAYMENT,8116.38,C1068134983,0.0,0.0,M1438782598,0.0,0.0,0,0
353,CASH_OUT,317631.3,C60939826,5221.0,0.0,C1569246805,0.0,317631.3,0,0
251,PAYMENT,19989.57,C564469045,0.0,0.0,M2014532375,0.0,0.0,0,0
212,PAYMENT,16853.57,C1977638871,11365.0,0.0,M2083054169,0.0,0.0,0,0
259,PAYMENT,8689.36,C2106639525,74968.69,66279.33,M1952720933,0.0,0.0,0,0
13,CASH_IN,208988.35,C248579813,6894415.46,7103403.81,C1390358265,2700464.5,2491476.15,0,0
131,CASH_OUT,291367.63,C184870538,60546.0,0.0,C2083767909,382013.94,673381.58,0,0
302,PAYMENT,2571.38,C1904552136,617.0,0.0,M1171612278,0.0,0.0,0,0
17,CASH_OUT,147376.76,C961881998,10165.0,0.0,C590842329,144178.81,291555.57,0,0
399,CASH_OUT,241547.68,C1890338194,20001.0,0.0,C249689446,136448.62,377996.31,0,0
329,CASH_OUT,225382.12,C1619205107,0.0,0.0,C555532475,1561826.69,1787208.81,0,0
140,CASH_IN,182351.91,C1365375673,3885022.88,4067374.78,C541941864,378433.49,196081.58,0,0
181,CASH_OUT,203090.14,C1001755836,6558.0,0.0,C2076148771,0.0,203090.14,0,0
353,CASH_IN,364883.15,C791266883,42763.0,407646.15,C36384467,0.0,0.0,0,0
259,CASH_IN,18199.79,C660357462,22954489.02,22972688.81,C463370777,355119.1,336919.31,0,0
19,CASH_OUT,88337.04,C1130943247,0.0,0.0,C71068218,160940.0,159292.41,0,0
135,PAYMENT,449.24,C599577873,48368.27,47919.04,M1302868536,0.0,0.0,0,0
42,CASH_OUT,264873.45,C1125993306,5095.0,0.0,C1025342507,0.0,264873.45,0,0
42,CASH_OUT,329466.73,C775696481,0.0,0.0,C1182844869,593201.63,922668.37,0,0
39,PAYMENT,2549.9,C517567647,1159243.36,1156693.46,M1273568486,0.0,0.0,0,0
161,PAYMENT,16814.65,C972933853,0.0,0.0,M294299507,0.0,0.0,0,0
164,CASH_OUT,149831.04,C894951234,21366.0,0.0,C275847203,2854980.43,3004811.46,0,0
130,PAYMENT,44046.58,C1970912136,8101.38,0.0,M1210874356,0.0,0.0,0,0
277,CASH_IN,265779.37,C586930881,211596.0,477375.37,C408334456,1392572.17,1126792.79,0,0
15,CASH_OUT,166930.95,C1620385255,169973.11,3042.16,C197049505,278030.17,444961.12,0,0
358,CASH_OUT,272722.24,C979682778,258485.0,0.0,C1281962265,40385.05,313107.28,0,0
284,CASH_IN,157656.38,C490015033,694.0,158350.38,C354367620,33067.34,0.0,0,0
184,CASH_IN,34182.69,C1705802585,9700708.12,9734890.82,C1197606915,3439866.37,3405683.68,0,0
260,CASH_IN,156383.95,C1931257331,7403080.81,7559464.76,C1974681767,606900.63,450516.68,0,0
158,PAYMENT,13265.55,C85604774,283.0,0.0,M1733271430,0.0,0.0,0,0
380,CASH_OUT,220605.2,C1636511438,0.0,0.0,C7016523,550798.71,771403.91,0,0
230,CASH_IN,19613.65,C1749798583,9452.0,29065.65,C563150988,2001201.52,1981587.87,0,0
369,CASH_OUT,343706.18,C1615360478,9941.0,0.0,C1947626817,143255.64,486961.82,0,0
298,CASH_OUT,314024.7,C1754169743,0.0,0.0,C443624305,1871269.11,2185293.81,0,0
135,CASH_IN,83460.2,C19259243,40631.0,124091.2,C802913476,0.0,0.0,0,0
322,PAYMENT,12390.52,C1206002782,0.0,0.0,M658535649,0.0,0.0,0,0
43,PAYMENT,20798.27,C715781558,56810.35,36012.07,M895030526,0.0,0.0,0,0
205,CASH_OUT,368971.03,C1578386300,0.0,0.0,C847172802,1155518.8,1524489.83,0,0
373,CASH_IN,168041.0,C1494661382,11493564.96,11661605.96,C1142144088,607788.51,439747.51,0,0
203,CASH_OUT,42919.69,C2084307102,0.0,0.0,C1508696085,4837050.76,4879970.45,0,0
277,CASH_IN,84139.08,C865875312,24816738.43,24900877.52,C1923187476,1173517.39,1304619.38,0,0
181,PAYMENT,12174.29,C765930914,93023.37,80849.08,M1004301328,0.0,0.0,0,0
403,CASH_IN,132785.08,C1438018693,11410.0,144195.08,C1472534961,0.0,0.0,0,0
228,CASH_IN,539674.74,C416114591,103668.0,643342.74,C102160991,640357.14,191960.76,0,0
588,CASH_OUT,103082.12,C1658454893,0.0,0.0,C812521992,1313865.98,1416948.09,0,0
332,CASH_OUT,2484.8,C998557532,11858.0,9373.2,C1534290829,0.0,2484.8,0,0
335,PAYMENT,913.95,C466817690,45888.0,44974.05,M16791970,0.0,0.0,0,0
18,PAYMENT,10976.93,C1889332634,83421.81,72444.88,M617690411,0.0,0.0,0,0
132,CASH_IN,178734.85,C2032717860,19854143.26,20032878.12,C1359291582,998766.09,820031.24,0,0
141,PAYMENT,13605.54,C1576672094,512.0,0.0,M108565831,0.0,0.0,0,0
156,PAYMENT,11211.49,C1787728822,0.0,0.0,M1394139304,0.0,0.0,0,0
304,CASH_IN,272594.29,C261010027,11262.0,283856.29,C1953694959,0.0,0.0,0,0
275,CASH_IN,104519.14,C630134190,20448.0,124967.14,C1350741901,377367.41,272848.26,0,0
359,PAYMENT,479.94,C1321513654,301.0,0.0,M1740788601,0.0,0.0,0,0
402,PAYMENT,2222.74,C1363747638,0.0,0.0,M1720442530,0.0,0.0,0,0
251,PAYMENT,61587.64,C1953724295,25185.0,0.0,M1836770167,0.0,0.0,0,0
162,CASH_IN,227553.34,C1157239191,21633.0,249186.34,C814940382,50515.69,0.0,0,0
359,PAYMENT,10569.49,C1231293723,31352.0,20782.51,M288302531,0.0,0.0,0,0
140,CASH_OUT,737224.75,C1949034345,0.0,0.0,C186027442,888329.03,1625553.79,0,0
177,CASH_OUT,314620.53,C1359338486,0.0,0.0,C1636422394,1099073.69,1642520.39,0,0
236,PAYMENT,15035.48,C1335960795,80321.0,65285.52,M530443200,0.0,0.0,0,0
404,PAYMENT,3322.91,C1679197397,1740.0,0.0,M198284282,0.0,0.0,0,0
203,CASH_OUT,201602.05,C418916066,0.0,0.0,C67702510,1036235.39,1237837.44,0,0
408,PAYMENT,3745.3,C1080858934,927284.0,923538.7,M2001142118,0.0,0.0,0,0
135,CASH_OUT,107909.26,C702177563,0.0,0.0,C1688209895,4863662.67,4437235.22,0,0
209,TRANSFER,17812.31,C11591959,21268.0,3455.69,C1843719327,3798595.35,3816407.66,0,0
231,TRANSFER,526241.97,C795713676,0.0,0.0,C1075511149,2249171.45,2637445.1,0,0
235,CASH_IN,204728.09,C1331903110,6616303.02,6821031.1,C290325168,263174.68,58446.59,0,0
7,CASH_OUT,386758.53,C58846105,0.0,0.0,C515132998,476250.73,4460317.7,0,0
42,CASH_OUT,138005.9,C425825781,0.0,0.0,C1560754750,6045762.81,6260415.74,0,0
590,CASH_OUT,9308.81,C825636597,46088.0,36779.19,C1634525596,0.0,9308.81,0,0
283,CASH_OUT,182108.7,C1511989471,59604.0,0.0,C516482151,463952.41,646061.1,0,0
164,PAYMENT,9682.23,C1466574027,0.0,0.0,M476839707,0.0,0.0,0,0
18,CASH_OUT,103209.34,C1505853929,0.0,0.0,C329325511,565346.47,668555.81,0,0
211,PAYMENT,16024.73,C1015194978,111389.79,95365.06,M1713643909,0.0,0.0,0,0
279,CASH_OUT,134399.13,C1896163085,14986.85,0.0,C1300214218,248879.61,383278.74,0,0
304,TRANSFER,2451273.61,C1204731594,0.0,0.0,C2042394491,62334307.92,64785581.54,0,0
96,PAYMENT,2186.77,C490376195,45091.0,42904.23,M1523962220,0.0,0.0,0,0
15,CASH_OUT,125290.0,C305000688,0.0,0.0,C1092879329,1641300.56,1823473.42,0,0
18,TRANSFER,27029.92,C1151458039,0.0,0.0,C1232972893,908750.23,935780.15,0,0
